id,url,brand,discovered,confidence_level,ip,domain,sld,registrar,registration_date
PEDAS-1d1447425094,https://************.go.id/seputar-peradilan/3298-pengadilan-agama-pekanbaru-ikuti-dialog-mahkamah-agung-ri-ma-ri-dan-federal-circuit-family-court-of-australia-fcfcoa,-,8/3/2024 15:46,100,185.184.68.130,************.go.id,go.id,Kementerian Komunikasi dan Informatika,4/12/2013
PEDAS-0e6090903644,https://jdih.************.go.id/js/bet99/,judi online,8/6/2024 4:30,100,119.18.153.11,************.go.id,go.id,Kementerian Komunikasi dan Informatika,2/4/2010
PEDAS-7eb09ba614dd,https://kominfo.*************.go.id/lokasi/anemia/?flight=macau138,judi online,8/5/2024 22:33,100,103.55.39.178,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/3/2013
PEDAS-6688df7ace70,http://*********.go.id/website/?link=SITUS+JUDI+ONLAINE,judi online,8/6/2024 8:00,100,156.67.209.110,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,3/1/2013
PEDAS-d55733511390,http://www.***.id/lelang/category/website?sortby=rendah&page=13,-,8/2/2024 14:17,100,104.21.39.88,***.id,id,PT Digital Registra Indonesia,6/13/2014
PEDAS-17ab30986211,https://disketapang.********.go.id/api/?cocain=POLA+SLOT+DRAGON,judi online,8/6/2024 0:26,100,36.64.61.158,********.go.id,go.id,Kementerian Komunikasi dan Informatika,1/17/2006
PEDAS-43bd601a1444,**********.net.id,,2/12/2024 0:00,100,103.130.7.246,**********.net.id,net.id,PANDI Registrar Net ID,9/30/2021
PEDAS-cbb9829ce711,http://mail.newlinkqb4kqat.*****.my.id/vhsfhqpdhdsih6,Garena,2/13/2024 22:47,100,104.21.81.146,*****.my.id,my.id,PT JC Indonesia,11/4/2025
PEDAS-d505ac9c990f,http://*********.id/niatbaikdesa.com/logz/liveoffice/another.php,naver,10/18/2023 6:20,100,198.187.29.233,*********.id,id,PT Registrasi Nama Domain,10/23/2019
PEDAS-505af6e09ec0,https://infrastruktur.**************.go.id/files/ads/,-,6/20/2024 6:44,50,175.106.17.99,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,11/24/2007
PEDAS-6af81a771b83,https://sipp.*********.go.id/database/?link=situs+judi+slot,-,8/4/2024 22:15,100,109.106.253.6,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,6/1/2012
PEDAS-617bee36f32e,https://login-web.*****.id/wordpress/BRI/3/buka_blokir.html,Bank BRI,8/7/2023 8:19,100,103.123.62.41,*****.id,id,PT Cloud Hosting Indonesia,3/4/2019
PEDAS-96e28b3b9b03,https://zra4w.********.co.id/,Generic/Spear Phishing,7/11/2024 8:39,100,64.233.170.191,********.co.id,co.id,PT Digital Registra Indonesia,10/15/2007
PEDAS-c78d4a99821a,https://layanan-bantuandanaa.******************.biz.id/,DANA,3/31/2024 9:54,100,,******************.biz.id,biz.id,PT JC Indonesia,2/18/2026
PEDAS-fc608af4c744,http://mail.pemblokirannorfbi7.***.my.id/view,facebook,3/5/2024 5:00,100,104.21.67.236,***.my.id,my.id,PT Registrasi Neva Angkasa,5/2/2026
PEDAS-f4368e537511,http://perpus-ft.***.ac.id/index.php?subject=%22ANALISIS%22&search=Search,-,8/3/2024 3:48,100,139.99.90.119,***.ac.id,ac.id,PT JC Indonesia,11/23/2012
PEDAS-096f852debb5,https://simptlhp2.*******.go.id/assets/docs/file/robots3/,-,8/5/2024 8:10,100,103.225.242.182,*******.go.id,go.id,Kementerian Komunikasi dan Informatika,10/27/2007
PEDAS-d14233856f45,https://kejari-ketapang.*********.go.id/kepala-kejaksaan-negeri-ketapang-beserta-jajaran-mengucapkan-selamat-dan-sukses-atas-pelantikan-jaksa-agung-muda-perdata-dan-tata-usaha-negara-kejaksaan-republik-indonesia/,judi online,8/5/2024 19:26,100,202.157.188.107,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-2311c63d8360,http://nzlnew28.***.biz.id/,WhatsApp,3/2/2024 17:50,100,,***.biz.id,biz.id,PT Registrasi Neva Angkasa,5/26/2025
PEDAS-619a0dc51db0,https://mediannw-dwnln.****.biz.id/,WhatsApp,3/29/2024 6:55,100,172.67.204.43,****.biz.id,biz.id,PT JC Indonesia,8/21/2026
PEDAS-3b94b816c688,http://gametembak.*********.biz.id/,Tencent,3/17/2024 7:19,100,172.67.149.49,*********.biz.id,biz.id,PT Dewabisnis Digital Indonesia,7/18/2026
PEDAS-f9e7eabe7439,https://*****.id/confirm.php?id=effd8f54cca611ecaebeb178,,7/16/2022 1:26,100,,*****.id,id,PT Jagat Informasi Solusi (int),8/27/2024
PEDAS-de89d3fc4d40,https://sisumakerpublik.********************.go.id/public/svg/?google=happybet777,-,8/4/2024 6:17,100,103.113.3.225,********************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/28/2009
PEDAS-8d0d5214043a,http://psb7-j.***.my.id/,Garena,3/26/2024 22:51,100,,***.my.id,my.id,PT Registrasi Neva Angkasa,5/2/2026
PEDAS-aa274017eb23,https://****************.go.id/slotmaxwins1986/?shop=link-super-vip-maxwin,-,8/3/2024 12:11,100,109.123.235.48,****************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/9/2010
PEDAS-da7a437e0b8b,http://claimxdagett-skrang.******.my.id/,DANA,1/5/2024 3:36,100,104.21.7.214,******.my.id,my.id,PT Registrasi Neva Angkasa,6/11/2025
PEDAS-fe2bcaa8aefb,http://www.pangkalpinang.************.go.id/.well-known/pki-validation/PDN/code/?games=prediksi+judi+bola+online,judi online,8/5/2024 15:37,100,45.64.98.218,************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-1a32a69c13f2,https://www.*******.go.id/front.php?page=prosedur-evakuasi,-,8/3/2024 16:41,100,185.184.68.130,*******.go.id,go.id,Kementerian Komunikasi dan Informatika,9/29/2012
PEDAS-95210d00ea18,https://***************.go.id/2-uncategorised/767-rapat-evaluasi-ppnpn-triwulan-iii-pengadilan-tinggi-palangkaraya,judi online,8/6/2024 11:32,100,103.102.0.117,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/17/2012
PEDAS-608b71080fa1,https://elearning.***************.sch.id/__statics/gudangsoal/files,,3/7/2024 3:49,100,103.164.172.113,***************.sch.id,sch.id,PT JC Indonesia,8/8/2018
PEDAS-e9305846b116,https://lemkerma.***********.ac.id/pages/module/dashboard/?18=Situs%20Judi%20Online,-,7/4/2024 2:19,100,104.26.3.30,***********.ac.id,ac.id,PT Registrasi Nama Domain,10/1/2001
PEDAS-cb2704cf2558,https://prokopim.*******.go.id/tag/pemkab-belu/page/37/?date=2023-4-29&t=mini,-,8/3/2024 2:57,100,103.253.213.49,*******.go.id,go.id,Kementerian Komunikasi dan Informatika,4/28/2006
PEDAS-cc42e2326da8,http://lucah027.***********.my.id/,Telegram,5/4/2024 15:30,100,,***********.my.id,my.id,PT Web Media Technology Indonesia,5/14/2026
PEDAS-7bd079b3fcc2,https://www.***********.co.id/wp-content/uploads/vendor/,-,8/3/2024 1:59,100,172.67.223.225,***********.co.id,co.id,PT Web Commerce Communications,1/5/2012
PEDAS-fb3e292b5b46,https://****************.sch.id/assets/xml/?hallogais=IDBET+situs+judi+slot+online+terbaru,-,6/29/2024 22:25,100,103.55.39.178,****************.sch.id,sch.id,PT Cloud Hosting Indonesia,12/28/2021
PEDAS-4bd017cda03d,**********.id,,5/14/2024 0:00,100,43.249.208.51,**********.id,id,PT Digital Registra Indonesia,5/30/2018
PEDAS-4f86f6624de8,https://dpmptsp.*********.go.id/petapotensi/database/stores/?slot=liga+178,judi online,8/5/2024 20:50,100,103.162.68.84,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/11/2009
PEDAS-c605e056f3b0,https://sipp.*****************.go.id/system/core/apk/?ongoogle=royal51,-,8/3/2024 4:58,100,103.217.209.85,*****************.go.id,go.id,Kementerian Komunikasi dan Informatika,11/9/2009
PEDAS-d403fb9df82c,https://dlh.*******.go.id/assets/asdbet/,-,8/3/2024 3:06,100,103.100.247.48,*******.go.id,go.id,Kementerian Komunikasi dan Informatika,3/3/2011
PEDAS-eeb7af2b9ea4,https://www.luca1.****.my.id/,Telegram,5/8/2024 18:44,100,103.134.152.4,****.my.id,my.id,PT JC Indonesia,6/13/2026
PEDAS-a429c285979c,https://***************.go.id/index.php?option=com_content&view=article&id=129&Itemid=77,judi online,8/6/2024 11:16,100,103.102.0.117,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/17/2012
PEDAS-9071ee3433f2,https://***********.desa.id/suntikom/?shop=daftar-id-pro-situs-judi-online,-,8/2/2024 13:37,100,84.247.151.111,***********.desa.id,desa.id,Kementerian Komunikasi dan Informatika,9/4/2020
PEDAS-5b6c944c0965,https://e-ktp.***************.go.id/load/?site=toto%20judi%204d%20login,-,8/4/2024 17:21,100,103.58.102.40,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/8/2012
PEDAS-7e99120ed7ff,http://web.organisasi.**************.go.id/link/?web=BANDAR%20JUDI%20SLOT%20DAN%20LIVECASINO,-,8/2/2024 23:32,100,103.146.203.123,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-008e1c6d9718,https://bkpsdm.********************.go.id/wp-content/themes/slot-dana/,-,8/3/2024 7:13,100,36.91.27.135,********************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/2/2011
PEDAS-3d1326b84054,https://id.***********.go.id/layanan-hukum/mekanisme-permohonan-dan-pelaksanaan-eksekusi-riil/,judi online,8/6/2024 9:39,100,103.7.226.171,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/26/2010
PEDAS-55bb554d386f,http://web.organisasi.**************.go.id/link/?web=web%20gacor%20slot,-,8/2/2024 23:29,100,103.146.203.123,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-9b7c09551ba1,http://gis.************.go.id/img/,-,8/5/2024 0:25,100,103.8.238.86,************.go.id,go.id,Kementerian Komunikasi dan Informatika,9/4/2009
PEDAS-2108bd852ecd,https://*********.go.id/index.php/membuka-kegiatan-bimtek-y-m-ketua-mahkamah-agung-ri-paparkan-prestasi-jajaran-peradilan-agama-sepanjang-tahun-2023/,-,8/3/2024 14:22,100,103.229.73.104,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,8/4/2011
PEDAS-9b5152347513,https://**********.id/?shop=situs-judi-slot-online-sering-menang-situs-yang-ada-freebet,-,8/2/2024 13:53,100,74.50.66.174,**********.id,id,PT Jagat Informasi Solusi (int),11/17/2025
PEDAS-632f2515c2f4,https://baak.*********.ac.id/wp-content/fonts/?toko=JUDI%20ONLINE%20SITUS,-,8/4/2024 0:09,100,103.6.54.130,*********.ac.id,ac.id,PT Digital Registra Indonesia,10/3/2016
PEDAS-98e1f35ed70b,http://elearning.************.sch.id/__statics/gudangsoal/files,,8/4/2024 4:56,100,153.92.13.139,************.sch.id,sch.id,PT Digital Registra Indonesia,5/11/2020
PEDAS-027efac955b2,https://data.************.go.id/fi/user/activity/2ff1j2nrft,-,8/4/2024 17:13,100,114.6.246.235,************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/17/2011
PEDAS-03452fd3724a,https://bandung.***.go.id/index.php?r=post/read&id=351,-,8/4/2024 20:11,100,103.154.81.154,***.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-4685c71109f7,https://*********.id/products/maxwin/urls.php?temp=68554293499,,3/19/2024 23:37,100,103.134.153.80,*********.id,id,PT Aksara Data Digital,11/17/2016
PEDAS-fd6b5bebc2a9,https://sikop.************.go.id/assets/dist/site/bb/?daftar=RTP+RAJA389,judi online,8/6/2024 10:48,100,103.225.242.236,************.go.id,go.id,Kementerian Komunikasi dan Informatika,4/26/2013
PEDAS-19ae4f65426b,https://*******.id/secunion,,5/8/2024 22:08,100,216.239.32.21,*******.id,id,PT Jagat Informasi Solusi (int),4/26/2021
PEDAS-62c94f2a8125,http://lucah020.***********.my.id/,Telegram,5/23/2024 6:36,100,,***********.my.id,my.id,PT Web Media Technology Indonesia,5/14/2026
PEDAS-4e2155024223,https://www.******.co.id/projects/1213903/horse89-situs-slot-online-gacor-maxwin-judi-slot-resmi,-,8/3/2024 0:14,100,52.214.240.250,******.co.id,co.id,PT Jagat Informasi Solusi (int),2/25/2016
PEDAS-405f1b93b130,http://ind9opay.*******.biz.id/,Generic/Spear Phishing,6/3/2024 5:44,100,,*******.biz.id,biz.id,PT Jagoan Hosting Indonesia,11/27/2025
PEDAS-07a355c22600,https://******************.id/product/local-pride/?naikbos=DEPOSIT%20QRIS%205000,Shopee,7/24/2024 3:02,100,172.67.187.204,******************.id,id,PT Jagoan Hosting Indonesia,3/4/2021
PEDAS-598b3b904292,https://***********.id/,judi online,8/5/2024 14:19,100,172.67.135.75,***********.id,id,PT Jagat Informasi Solusi (int),1/6/2026
PEDAS-7267aa8325af,https://******************.go.id/?p=3952,judi online,8/5/2024 15:10,100,154.29.78.27,******************.go.id,go.id,Kementerian Komunikasi dan Informatika,1/25/2010
PEDAS-24ca372cbf27,https://****************.go.id/slotmaxwins1986/?shop=aplikasi-pusat-maxwin,-,8/3/2024 12:13,100,109.123.235.48,****************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/9/2010
PEDAS-20428096a4dd,https://newsslink238mcu.*****.my.id/,Facebook,3/5/2024 6:52,100,,*****.my.id,my.id,PT JC Indonesia,8/20/2026
PEDAS-fcac15f7007a,https://sikop.************.go.id/assets/dist/site/bb/?daftar=RTP+PRAGMATIC77,judi online,8/6/2024 10:47,100,103.225.242.236,************.go.id,go.id,Kementerian Komunikasi dan Informatika,4/26/2013
PEDAS-f7f500181fbd,https://rektorat.***********.ac.id/?link=nemo188,Generic/Spear Phishing,6/16/2024 7:28,100,103.7.226.91,***********.ac.id,ac.id,PT Digital Registra Indonesia,5/6/2013
PEDAS-96a2b600ecfe,https://distanbunkp.*******************.go.id/pages/index,judi online,8/5/2024 18:00,100,103.247.11.161,*******************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/11/2011
PEDAS-61992291ffe7,https://sipp.*********.go.id/database/?link=SITUS+SLOT+GACOR+JAM+INI+VIA+DANA,-,8/4/2024 22:09,100,109.106.253.6,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,6/1/2012
PEDAS-711654ce86da,https://berita.**************.go.id/berita/read/bupati-barito-utara-hadiri-peringatan-100-hari-almarhum-harun,-,8/4/2024 8:29,100,103.247.8.48,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/16/2006
PEDAS-680c0095f92f,https://www.*********************.go.id/-/scatter-hitam/,-,8/3/2024 12:52,100,203.175.8.88,*********************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2011
PEDAS-f5f6304490dd,https://***.ponpes.id/?link=gacor-77-link-alternatif,-,8/2/2024 23:20,100,,***.ponpes.id,ponpes.id,PT Registrasi Neva Angkasa,6/5/2024
PEDAS-2049536d5a1a,https://kejari-sabang.*********.go.id/artikel,judi online,8/5/2024 18:54,100,202.157.188.107,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-588179cc8a9f,https://********.id/,-,8/4/2024 14:44,100,69.87.216.124,********.id,id,PT Jagoan Hosting Indonesia,5/20/2026
PEDAS-3d8330e5e6ca,**********.id,,8/2/2024 4:00,100,,**********.id,id,PT Jagoan Hosting Indonesia,5/26/2026
PEDAS-a05fcec41d44,http://horeapp.************.id/cgi-sys/movingpage.cgi,NAB,8/15/2021 9:44,90,103.30.0.66,************.id,id,PT Jagat Informasi Solusi (int),9/30/2025
PEDAS-7f31ab9cb391,https://blog.webex.com.sg.***.biz.id/,Telegram,7/17/2024 8:37,100,172.67.173.192,***.biz.id,biz.id,PT Registrasi Nama Domain,6/14/2026
PEDAS-d7c699e26ad9,************.id,,8/2/2024 4:00,100,104.21.34.66,************.id,id,PT Jagat Informasi Solusi (int),8/25/2023
PEDAS-679f1464800f,https://***.ponpes.id/?link=slot-gacor-pay,-,8/2/2024 23:21,100,,***.ponpes.id,ponpes.id,PT Registrasi Neva Angkasa,6/5/2024
PEDAS-e1e38294ae30,https://jurnal.**************.go.id/course/nadim/,-,8/5/2024 0:29,100,172.67.178.116,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/13/2009
PEDAS-a0787a4ab0e7,https://mail.************.go.id/informasi-pengadilan/3883-pengisian-survey-kepuasan-masyarakat-dan-survei-persepsi-anti-korupsi-pelayanan-badilag,-,8/3/2024 16:01,100,185.184.68.130,************.go.id,go.id,Kementerian Komunikasi dan Informatika,4/12/2013
PEDAS-2ed8c4ade488,https://***********.go.id/berita-seputar-pa/681-pelaksanaan-rapat-pleno-dyk-cabang-semarang-24-5-2023,judi online,8/6/2024 4:42,100,103.253.212.117,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,9/15/2011
PEDAS-43d8b5edd2f9,http://*********.go.id/website/?link=SITUS%20JUDI%20BOLA%20TERBESAR%20DI%20DUNIA,judi online,8/6/2024 8:02,100,156.67.209.110,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,3/1/2013
PEDAS-9938bc0e2e5b,http://perpus-ft.***.ac.id/index.php?p=show_detail&id=1476&keywords=,-,8/3/2024 3:34,100,139.99.90.119,***.ac.id,ac.id,PT JC Indonesia,11/23/2012
PEDAS-1428fcc1c637,https://****************.go.id/slotmaxwins1986/?shop=jali-me-maxwin,-,8/3/2024 12:10,100,109.123.235.48,****************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/9/2010
PEDAS-654991d8ccdd,https://******.ac.id/sites/default/files/update-extraction-be6c9104/tes/css/slotter99/,-,7/24/2024 5:53,100,103.9.22.38,******.ac.id,ac.id,PT Cyberindo Aditama,1/31/1997
PEDAS-e9185172ab8b,https://disketapang.********.go.id/api/?cocain=POLA+SLOT+ZEUS,judi online,8/6/2024 0:27,100,36.64.61.158,********.go.id,go.id,Kementerian Komunikasi dan Informatika,1/17/2006
PEDAS-8d5d2933168f,https://baak.*********.ac.id/wp-content/fonts/?toko=JUDI%20GAME%20SLOT%20ONLINE,-,8/4/2024 0:18,100,103.6.54.130,*********.ac.id,ac.id,PT Digital Registra Indonesia,10/3/2016
PEDAS-fbae0ba9be67,https://perpustakaan.******.ac.id/repository,,7/23/2024 11:11,100,185.237.144.82,******.ac.id,ac.id,PT Digital Registra Indonesia,8/31/2006
PEDAS-5bab16b29278,https://sidamulya-wanareja.**********.go.id/wp-includes/get/?cartel=togel+georgia,-,8/4/2024 11:37,100,172.67.71.240,**********.go.id,go.id,Kementerian Komunikasi dan Informatika,10/12/2005
PEDAS-e0a04ffd4f2e,http://mail.*************.go.id/berita/2015-05-31-00-20-17/item/lelang-terbuka-sita-eksekusi-di-kpknl-jambi.html,judi online,8/6/2024 8:50,100,172.67.201.162,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/28/2009
PEDAS-7d2e59e35db5,https://dprd.********.go.id/,-,8/4/2024 3:20,100,103.225.242.123,********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/21/2010
PEDAS-5b5a83c97bc2,https://*************.go.id/rakor/.well-known/?tpu=JUDI+CASINO+ONLINE,-,8/3/2024 10:56,100,119.82.227.201,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/30/2012
PEDAS-9890f14e592f,https://***.my.id/p/,Tencent,4/15/2024 20:46,100,172.67.183.167,***.my.id,my.id,PT JC Indonesia,6/22/2025
PEDAS-6c93a0a7011a,https://geoportal.****************.go.id/files/?geomaps=judi-bola-terbaik,judi online,8/5/2024 12:31,100,104.21.22.233,****************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/17/2006
PEDAS-9b66e8b4afdd,http://lucah022.***********.my.id/,Telegram,5/23/2024 1:36,100,,***********.my.id,my.id,PT Web Media Technology Indonesia,5/14/2026
PEDAS-aecfa80d33e2,http://zhefsi-valx.***.biz.id/fxcjl,Coda Payments,3/5/2024 10:36,100,,***.biz.id,biz.id,PT Registrasi Nama Domain,6/17/2026
PEDAS-48b417a53816,https://dbsinfo.***********.web.id/dbscare/halaman/layanan-bank-kredit-mybank.php,Other,7/5/2024 20:54,100,,***********.web.id,web.id,PT Registrasi Neva Angkasa,8/22/2025
PEDAS-0943d906e267,https://e-monevpupr.*********.go.id/.well-known/acme-challenge/?panel=slot-deposit-pulsa-bonus-new-member,-,8/4/2024 13:45,100,103.148.45.194,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,4/27/2006
PEDAS-44a4b7a48c70,https://prokopim.*******.go.id/2024/06/19/bupati-dan-wabup-belu-hadir-di-misa-syukur-tahbisan-uskup-agung-kupang/,-,8/3/2024 2:45,100,103.253.213.49,*******.go.id,go.id,Kementerian Komunikasi dan Informatika,4/28/2006
PEDAS-469ef59ad819,https://ppid.***********.go.id/index.php/informasi-publik/informasi-umum/informasi-tentang-organisasi-administrasi-kepegawaian-dan-keuangan,-,8/3/2024 16:14,100,104.21.76.125,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,2/18/2010
PEDAS-bd0d81ffb401,https://panitera.***********.go.id/cuaks/?cr2=gacor118,judi online,8/5/2024 21:08,100,103.251.44.248,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,2/25/2009
PEDAS-bd962db1e8db,https://*******.id/attmailsrv,Other,2/28/2024 12:07,100,216.239.36.21,*******.id,id,PT Jagat Informasi Solusi (int),4/26/2021
PEDAS-efa237ebdbac,https://*********.go.id/spt2024/?terbang=agen+judi+slot+slot+online,-,8/4/2024 0:02,100,153.92.9.38,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/6/2009
PEDAS-919c0d5b89f7,https://mobilegentp8txgbh.****.biz.id/vhsfhqpdhdsih6,Tencent,2/13/2024 22:48,100,104.21.43.87,****.biz.id,biz.id,PT JC Indonesia,8/20/2026
PEDAS-f9e511d96a16,https://www.*************.go.id/publik/electronic-court-e-court.html,judi online,8/6/2024 8:25,100,104.21.36.254,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/28/2009
PEDAS-fbf4999abcdd,https://server.mpp.********.go.id/mpp/uploads/slot-depo-5k/,-,8/2/2024 23:04,100,103.131.61.194,********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-a1e325e97d6a,https://nalaish-vwh.***.my.id/index.php,WhatsApp,3/1/2024 22:43,100,,***.my.id,my.id,PT JC Indonesia,8/13/2025
PEDAS-97a79b927917,https://mail.************.go.id/tentang-pengadilan/sistem-pengelolaan-pengadilan/asset-dan-inventaris,-,8/3/2024 16:03,100,185.184.68.130,************.go.id,go.id,Kementerian Komunikasi dan Informatika,4/12/2013
