url,brand,discovered,confidence_level,ip,domain,sld,category,registrar,registration_date
https://kesbangpol.********.go.id/-/?uhuy=logo88,judi online,8/5/2024 16:03,100,103.152.37.117,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/14/2007
https://**********.id/?shop=cara-menghasilkan-uang-dari-rumah-untuk-pelajar-nama-situs-judi-slot-online-resmi,-,8/2/2024 14:05,100,74.50.66.174,**********.id,id,online gambling,PT Jagat Informasi Solusi (int),11/17/2025
https://**********.id/?shop=game-scatter-Emas-bocoran-slot-online-gacor,-,8/2/2024 13:59,100,74.50.66.174,**********.id,id,online gambling,PT Jagat Informasi Solusi (int),11/17/2025
https://asdfsa.***********.my.id/ssk/,Tencent,3/24/2024 11:18,100,,***********.my.id,my.id,phishing,PT JC Indonesia,7/24/2023
https://setda.**************.go.id/?paman=kilat77,-,6/25/2024 6:02,100,103.18.117.8,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/8/2009
http://sistem.**********.ac.id/perpus/repository,,6/21/2024 20:41,100,172.96.191.221,**********.ac.id,ac.id,malware,PT JC Indonesia,3/26/2009
http://********.co.id,,5/10/2024 8:24,100,103.28.12.226,********.co.id,co.id,spam,PT Aksara Data Digital,7/2/2004
******.id,,8/2/2024 4:00,100,,******.id,id,other,PT Jagat Informasi Solusi (int),7/20/2026
https://admin.*************.co.id/uploads/757899490/fbck.php/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm,Facebook,4/23/2024 16:44,100,203.175.9.149,*************.co.id,co.id,phishing,PT Digital Registra Indonesia,7/14/2021
https://bandung.***.go.id/index.php?r=post/read&id=702,-,8/4/2024 20:04,100,103.154.81.154,***.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://prokopim.*******.go.id/venue/sumber-air-matitis/,-,8/3/2024 2:39,100,103.253.213.49,*******.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/28/2006
https://claim-dana-giveaway-16jt.*******.biz.id/,Generic/Spear Phishing,4/13/2024 15:45,100,,*******.biz.id,biz.id,phishing,PT Jagoan Hosting Indonesia,7/2/2026
https://jdih.*****.ac.id/vagrant/config/,-,7/25/2024 9:21,100,83.136.216.239,*****.ac.id,ac.id,online gambling,PT Melvar Lintas Registrar,11/4/2009
https://grrnihqalwx8jo9ya6l.*********.id/,chase,7/6/2022 11:00,90,103.28.12.168,*********.id,id,phishing,PT Aksara Data Digital,2/27/2019
https://***************.id/,-,8/4/2024 10:50,100,172.67.207.123,***************.id,id,online gambling,PT Jagat Informasi Solusi (int),6/1/2024
https://kejari-ketapang.*********.go.id/berita-dari-media-online-delik-online-terkait-kejari-ketapang-tetapkan-bendahara-desa-mensubang-sebagai-tersangka/,judi online,8/5/2024 19:23,100,202.157.188.107,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
http://******************.ac.id/aplikasi/perpustakaan/repository,,7/21/2024 1:03,100,103.112.245.8,******************.ac.id,ac.id,malware,PT Digital Registra Indonesia,12/22/2017
http://klik.*******.id/eventpubg,Facebook,3/27/2023 13:04,100,41.216.185.51,*******.id,id,phishing,PT JC Indonesia,8/11/2022
https://lucah27.***********.my.id/,Telegram,5/3/2024 15:55,100,,***********.my.id,my.id,phishing,PT Web Media Technology Indonesia,5/14/2026
https://**********.id/job-interview-advice-whats-the-best-time-slot-for-achievable-interview/,-,8/4/2024 8:59,100,104.21.54.189,**********.id,id,online gambling,PT Jagat Informasi Solusi (int),7/20/2026
https://mail.*************.go.id/publik/laporan/2015-05-30-20-16-56/iku.html,judi online,8/6/2024 8:46,100,104.21.36.254,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/28/2009
http://www.*******.id/pdf/O/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418,Microsoft,5/24/2020 18:41,90,103.19.108.13,*******.id,id,phishing,PT JC Indonesia,6/13/2014
https://dkukm.*********.go.id/vina/?cirebon=SBC4D,judi online,8/5/2024 17:20,100,103.115.19.17,*********.go.id,go.id,online gamblingg,Kementerian Komunikasi dan Informatika,4/27/2007
https://*********.go.id/spt2024/?terbang=judi+mpo,-,8/4/2024 0:11,100,153.92.9.38,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/6/2009
https://izjj.******.ac.id/Slot-Deposit-1000/bo177-agen-slot-online-gacor,-,8/3/2024 11:53,100,104.21.4.112,******.ac.id,ac.id,online gambling,PT Jagoan Hosting Indonesia,3/24/2024
https://disketapang.********.go.id/api/?cocain=SLOT+ONLINE+VIDEO,judi online,8/6/2024 0:18,100,36.64.61.158,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,1/17/2006
https://www.******.id/baca/english/2023/12/15/en-mengakhiri-kekerasan,-,8/3/2024 4:03,100,172.67.5.249,******.id,id,online gambling,,6/13/2014
http://web.organisasi.**************.go.id/link/?web=JUDI%20SLOT%20BANK%20BTN%20GAMPANG%20MENANG,-,8/2/2024 23:34,100,103.146.203.123,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://**********.id/?shop=slot-gacor-malam-ini-2024-scatter-hunter-mahjong-online,-,8/2/2024 14:02,100,74.50.66.174,**********.id,id,online gambling,PT Jagat Informasi Solusi (int),11/17/2025
https://*************.go.id/Raja/?link=SLOTBET200+SLOT+RTP+LIVE,-,8/4/2024 0:26,100,,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/4/2009
https://www.***********.go.id/website/index.php/layanan-hukum/prosedur-berperkara/957-syarat-permohonan-salinan-putusan-perkara-phi,-,8/3/2024 23:49,100,154.41.249.178,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/24/2012
http://bangilan.************.go.id/slot-thailand/,-,8/5/2024 0:08,100,103.165.154.15,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/31/2012
https://www.sipp.**************.go.id/mw68/,judi online,8/6/2024 5:00,100,185.184.68.130,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,9/25/2012
https://sipp.***********.go.id/data/docs/temp/?infus=togelkita,-,8/3/2024 16:32,100,103.55.39.38,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/2/2009
http://aave-onchain-verification-test-dev-1.******.id/,Crypto/Wallet,7/15/2024 23:21,100,75.2.70.75,******.id,id,phishing,PT Jagat Informasi Solusi (int),10/25/2022
https://www.************.go.id/81-tentang-pengadilan/profil-pengadilan/1716-daftar-nama-mantan-pimpinan-pa-pekanbaru,-,8/3/2024 15:43,100,185.184.68.130,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/12/2013
http://fairplans.**********.go.id/images/?gamez=JUDI%20TEMBAK%20IKAN%20DRAGONSOFT,-,8/2/2024 14:46,100,103.148.195.73,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/20/2008
https://dpupr.***********.go.id/upload/doc/PsK/slot-qris/gigit1/,judi online,8/5/2024 9:39,100,103.241.192.17,***********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/4/2008
http://perpus-ft.***.ac.id/index.php?p=show_detail&id=753,-,8/3/2024 3:24,100,139.99.90.119,***.ac.id,ac.id,online gambling,PT JC Indonesia,11/23/2012
http://web.organisasi.**************.go.id/link/?web=link%20slot%20yang%20lagi%20gacor%20hari%20ini,-,8/2/2024 23:27,100,103.146.203.123,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://putusan3.*************.go.id/direktori/download_file/3c8a0e1718202b44b0931911311c6063/zip/zaeeb025a731292ebbcc303930333436,judi online,8/6/2024 0:52,100,103.16.79.44,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,2/16/2006
http://perpus-ft.***.ac.id/index.php?author=SALUDIN&search=Search&page=204,-,8/3/2024 3:40,100,139.99.90.119,***.ac.id,ac.id,online gambling,PT JC Indonesia,11/23/2012
https://pemblokiran-verifikasi.***.my.id/login.php,Facebook,3/23/2024 5:57,100,,***.my.id,my.id,phishing,PT Registrasi Neva Angkasa,8/5/2025
**************.id,,8/2/2024 4:00,100,,**************.id,id,other,PT Jagat Informasi Solusi (int),9/14/2023
http://claim-saldo-dana.****.biz.id/,DANA,3/5/2024 5:49,100,,****.biz.id,biz.id,phishing,PT Registrasi Neva Angkasa,5/3/2025
http://digilib.*****.ac.id/repository,,7/15/2024 2:41,100,103.30.147.113,*****.ac.id,ac.id,malware,PT JC Indonesia,8/8/2010
https://*******.go.id/jdih/peraturan-daerah/,-,8/3/2024 2:37,100,103.253.213.49,*******.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/28/2006
https://kominfo.*************.go.id/lokasi/anemia/?flight=bandar168,judi online,8/5/2024 22:34,100,103.55.39.178,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/3/2013
https://***************.go.id/2-uncategorised/758-pembinaan-pimpinan-mahkamah-agung-ri-2,judi online,8/6/2024 11:30,100,103.102.0.117,***************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/17/2012
https://********************.id/page/7/,-,8/4/2024 6:47,100,172.67.213.186,********************.id,id,online gambling,PT Jagat Informasi Solusi (int),5/10/2025
https://*********.ponpes.id/boxtrade-lands-50-million-in-another-new-funding-round/,-,8/2/2024 22:11,100,194.163.41.116,*********.ponpes.id,ponpes.id,online gambling,PT Digital Registra Indonesia,3/21/2024
https://*******.id/attz#start,AT&T,2/14/2024 15:29,100,216.239.38.21,*******.id,id,phishing,PT Jagat Informasi Solusi (int),4/26/2021
https://hdnajzubs67w2add.***.biz.id/,Coda Payments,3/1/2024 23:58,100,,***.biz.id,biz.id,phishing,PT Registrasi Neva Angkasa,5/26/2025
https://prokopim.**********.go.id/assets/konten/file/bank-btn01.shtml,-,8/4/2024 5:35,100,103.123.16.133,**********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/10/2007
https://dkukm.*********.go.id/vina/?cirebon=GAMESCOOLS,judi online,8/5/2024 17:16,100,103.115.19.17,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/27/2007
https://kesbangpol.********.go.id/-/?uhuy=sosmed77,judi online,8/5/2024 16:09,100,103.152.37.117,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,8/14/2007
https://dkukm.*********.go.id/vina/?cirebon=SIPUTRI88,judi online,8/5/2024 17:23,100,103.115.19.17,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/27/2007
https://********.id/,judi online,8/6/2024 10:58,100,172.67.155.224,********.id,id,online gambling,PT Jagoan Hosting Indonesia,5/20/2026
http://ssh.****************.go.id/images/sabun/,judi online,8/5/2024 13:31,100,172.67.207.148,****************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/17/2006
https://fisika.******.ac.id/wp-content/demo-spaceman/,-,7/22/2024 2:19,100,103.242.233.243,******.ac.id,ac.id,online gambling,PT JC Indonesia,5/21/2002
http://*********.go.id/website/?link=LOGIN%20SLOT%20PAKAI%20DANA,judi online,8/6/2024 8:08,100,156.67.209.110,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,3/1/2013
https://bkppd.********.go.id/index.php/info/video/65-pppk-2023/488-penyesuaian-kembali,-,8/3/2024 6:56,100,192.124.249.111,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
http://iclouds.*****.id/,Apple ID,2/5/2020 12:01,100,103.134.152.1,*****.id,id,phishing,PT Cloud Hosting Indonesia,3/15/2018
http://toped.********.id/,tokopedia,4/21/2022 16:48,100,,********.id,id,phishing,PT Jagoan Hosting Indonesia,1/26/2017
https://berita.**************.go.id/berita/read/telah-meninggal-dunia-h-kaderi-ellep-anggota-dprd-kabupaten-barito-utara-periode-20042014,-,8/4/2024 8:21,100,103.247.8.48,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/16/2006
***************.id,-,7/28/2024 2:12,100,172.67.167.147,***************.id,id,online gambling,PT Jagat Informasi Solusi (int),7/12/2024
https://****************.go.id/slotmaxwins1986/?shop=link-admin-cepat-maxwin,-,8/3/2024 12:12,100,109.123.235.48,****************.go.id,go.id,online gamblingg,Kementerian Komunikasi dan Informatika,7/9/2010
https://voucher.redeem.gov.sg.************.my.id/registration.php,Generic/Spear Phishing,5/8/2024 7:07,100,103.153.3.21,************.my.id,my.id,phishing,PT Cloud Hosting Indonesia,11/4/2025
http://www.pangkalpinang.************.go.id/.well-known/pki-validation/PDN/code/?games=link+judi+online+bola,judi online,8/5/2024 15:28,100,45.64.98.218,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://*.id/DENUNCIAS,-,7/2/2024 2:13,50,185.53.178.51,*.id,id,phishing,PANDI Registrar,10/4/2019
http://perpus-ft.***.ac.id/index.php?p=show_detail&id=932&keywords=,-,8/3/2024 3:36,100,139.99.90.119,***.ac.id,ac.id,online gambling,PT JC Indonesia,11/23/2012
https://gropwasphy6rhcq.****.biz.id/vhsfhqpdhdsih6/index.php,WhatsApp,4/3/2024 4:45,100,172.67.177.102,****.biz.id,biz.id,phishing,PT JC Indonesia,8/20/2026
https://bantndnax.***********.my.id/,DANA,2/7/2024 0:12,100,,***********.my.id,my.id,phishing,PT Web Media Technology Indonesia,3/1/2026
https://buka-dana-angpao.***.web.id/,DANA,2/5/2024 4:06,100,,***.web.id,web.id,phishing,PT JC Indonesia,6/5/2026
https://sisumakerpublik.********************.go.id/public/svg/?google=kingkoi88,-,8/4/2024 6:16,100,103.113.3.225,********************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,7/28/2009
https://diskominfo.**************.go.id/inhouse-training-website-media-center/,-,8/4/2024 7:39,100,104.21.66.177,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,11/21/2008
http://cindogo.************.go.id/assets/httdoc/?running=JUDI%20SLOT%20LAPAK%20PUSAT,-,8/3/2024 3:30,100,103.161.108.32,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/18/2007
http://codaapaymn-mpkd8ck.****.biz.id/vhsfhqpdhdsih6/,Coda Payments,3/18/2024 17:00,100,104.21.43.87,****.biz.id,biz.id,phishingg,PT JC Indonesia,8/20/2026
https://*********.id/products/maxwin/urls.php?temp=48799006872,,3/19/2024 23:17,100,103.134.153.80,*********.id,id,phishing,PT Aksara Data Digital,11/17/2016
https://data.************.go.id/xgacor/,-,7/3/2024 3:07,100,103.170.105.253,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/15/2008
https://siapujian.********.go.id/assets/susubet88/,-,8/5/2024 7:37,100,103.107.245.198,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://aktifkan-dana-paylater.****.my.id/,DANA,4/10/2024 13:42,100,,****.my.id,my.id,phishing,PT JC Indonesia,9/8/2025
https://e-monevpupr.*********.go.id/.well-known/acme-challenge/?panel=slot-563,-,8/4/2024 13:49,100,103.148.45.194,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/27/2006
https://www.***.go.id/id/umum/38-dalam-negeri?detail3=22423&detail5=22489&start=40,-,8/4/2024 17:59,100,36.66.195.53,***.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,3/21/2006
https://siapdukcapil.*********.go.id/piak/images/-/?18=aplikasi%20judi%20slot%20online,-,8/3/2024 7:54,100,104.26.13.219,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,1/22/2009
https://e-monevpupr.*********.go.id/.well-known/acme-challenge/?panel=situs-gacor-luar-negeri,-,8/4/2024 13:43,100,103.148.45.194,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/27/2006
https://******************.go.id/?p=5657,judi online,8/5/2024 15:03,100,154.29.78.27,******************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,1/25/2010
https://gzikxl-psuya.***.my.id/,WhatsApp,3/1/2024 6:43,100,,***.my.id,my.id,phishing,PT JC Indonesia,8/13/2025
https://*************.go.id/Raja/?link=TOGEL+IDNTOTO+HABANERO,-,8/4/2024 0:29,100,,*************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,6/4/2009
https://newsslink2398znh.*****.my.id/,WhatsApp,2/26/2024 2:45,-20,,*****.my.id,my.id,phishing,PT JC Indonesia,8/20/2026
https://data.************.go.id/pl/user/hnt3keesb9,-,8/4/2024 17:02,100,114.6.246.235,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/17/2011
https://30613767.*********.my.id/,Coda Payments,6/16/2024 21:08,100,,*********.my.id,my.id,phishing,PT Registrasi Neva Angkasa,7/1/2026
http://web.organisasi.**************.go.id/link/?web=slot%20gacor%20x%20500,-,8/3/2024 10:26,100,103.146.203.123,**************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,5/10/2000
https://aktifkandanapaylater.********.my.id/,DANA,6/8/2024 11:04,100,,********.my.id,my.id,phishing,PT Digital Registra Indonesia,10/12/2025
http://***************.ac.id/perpustakaan/repository,,7/6/2024 7:12,100,162.255.116.56,***************.ac.id,ac.id,malware,PT Digital Registra Indonesia,1/2/2017
https://******.id/katrina/IK/of1/7corqpilmagy3tfve9dw41kjbsz56xnu28h09g87mn1uyvopjs50klz6r23fecdawhxtbiq4sojai7kdqcfl031nvberh8zu6ypt2x5g9m4w?data=a2ltYmVybHkuYS5zdHVsdHpAbm9yZHN0cm9tLmNvbQ%3D%3D,Microsoft,4/27/2022 3:19,90,154.12.236.100,******.id,id,phishing,PT Jaringan Registri Indonesia,4/30/2018
https://data.************.go.id/ko_KR/user/activity/p4ecgqu82i,-,8/4/2024 17:11,100,114.6.246.235,************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,10/17/2011
http://******.my.id/index.php,,1/2/2024 8:06,100,,******.my.id,my.id,phishing,PT Registrasi Nama Domain,5/15/2026
https://apps.***************.go.id/.well-known/guetoto/?guetoto=guetoto+daftar+slot+maxwin+login+gacor,-,8/4/2024 21:16,100,203.175.9.147,***************.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,4/23/2009
https://*******.id/wp-content/plugins/elementor/modules/compatibility-tag/views/Pay-22-swiss/Pay-22-Swiss/,PayPal,9/7/2022 21:56,100,,*******.id,id,phishing,PT Web Commerce Communications,5/2/2021
http://codaapaymn-vbjgdvr.****.biz.id/,Coda Payments,3/19/2024 0:36,100,172.67.177.102,****.biz.id,biz.id,phishing,PT JC Indonesia,8/20/2026
https://********.go.id/bersama-baznaz-kab-barru-bupati-barru-ir-h-suardi-saleh-msi-menyerahkan-bantuan-kepada-warga-kab-barru-yang-terdampak-bencana-alam/,judi online,8/5/2024 13:36,100,172.67.168.100,********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,2/14/2011
http://puskesmas-masaran1.*********.go.id/img/xgacor/?cuanbos=SITUS%20789%20SLOT,-,8/4/2024 3:31,100,103.172.109.10,*********.go.id,go.id,online gambling,Kementerian Komunikasi dan Informatika,12/15/2006
https://www.******.co.id/professionals/media-bloggers-in-jabalpur-madhya-pradesh-india,-,8/3/2024 1:50,100,52.214.240.250,******.co.id,co.id,online gambling,PT Jagat Informasi Solusi (int),2/25/2016
